,mw,logp,rotb,ap,hbd,hba,non_cp,psa,fsp3,logs
568,393.85400000000016,3.878200000000003,8,0.2608695652173913,0,6,0.391304347826087,123.03999999999999,0.42857142857142855,-6.34
569,270.225,4.277400000000004,4,0.0,0,2,0.3333333333333333,45.61,0.7,-4.286
570,284.74600000000004,3.153800000000002,1,0.6,0,2,0.2,32.67,0.125,-3.754
571,304.35200000000003,3.5847200000000026,7,0.3157894736842105,0,6,0.3684210526315789,95.37,0.6666666666666666,-3.64
572,168.195,3.586000000000002,0,1.0,0,1,0.07692307692307693,13.14,0.0,-4.6
573,184.263,4.054500000000002,0,1.0,0,1,0.07692307692307693,28.24,0.0,-4.38
574,173.83499999999998,1.7337,0,0.0,0,0,0.6666666666666666,0.0,1.0,-1.17
575,130.231,2.603200000000001,6,0.0,0,1,0.1111111111111111,9.23,1.0,-1.85
576,314.46600000000007,4.7938000000000045,15,0.0,0,4,0.18181818181818182,52.60000000000001,0.8888888888888888,-3.896
577,278.348,3.600400000000003,8,0.3,0,4,0.2,52.60000000000001,0.5,-4.4
578,297.656,3.144300000000002,5,0.35294117647058826,0,6,0.5294117647058824,112.73000000000002,0.25,-4.31
579,84.93299999999999,1.4215,0,0.0,0,0,0.6666666666666666,0.0,1.0,-0.63
580,269.127,3.9954000000000023,2,0.7058823529411765,2,2,0.23529411764705882,40.46,0.07692307692307693,-3.953
581,370.49,5.599500000000002,2,0.6,1,1,0.3,20.23,0.14285714285714285,-5.666
582,380.913,4.481400000000002,0,0.0,0,1,0.3684210526315789,12.53,0.8333333333333334,-6.29
583,266.34,4.604600000000004,3,0.6,2,2,0.1,40.46,0.1111111111111111,-4.95
584,474.64,7.725599999999999,1,0.0,0,0,0.5,0.0,0.2,-7.278
585,74.123,1.0428000000000002,2,0.0,0,1,0.2,9.23,1.0,-0.09
586,222.23999999999995,2.04,4,0.375,0,4,0.25,52.60000000000001,0.3333333333333333,-2.35
587,90.191,1.7593999999999999,2,0.0,0,1,0.2,25.3,1.0,-1.34
588,122.258,2.4076000000000004,3,0.0,0,2,0.3333333333333333,50.6,1.0,-2.42
589,268.356,4.828600000000005,4,0.6,2,2,0.1,40.46,0.2222222222222222,-4.07
590,286.331,3.581000000000002,4,0.5714285714285714,1,3,0.23809523809523808,50.800000000000004,0.1875,-4.16
591,310.687,3.5801000000000016,2,0.5714285714285714,2,2,0.3333333333333333,58.2,0.0,-6.02
592,764.9499999999999,3.247300000000002,7,0.0,5,13,0.24074074074074073,182.82999999999998,0.926829268292683,-5.293
593,780.9490000000001,2.2181000000000015,7,0.0,6,14,0.2545454545454545,203.05999999999997,0.926829268292683,-4.081
594,334.45600000000024,5.160800000000005,12,0.25,0,4,0.16666666666666666,52.60000000000001,0.6,-6.144
595,267.835,1.8139,0,0.0,0,0,0.6666666666666666,0.0,1.0,-2.34
596,390.5640000000002,6.433000000000008,14,0.21428571428571427,0,4,0.14285714285714285,52.60000000000001,0.6666666666666666,-6.637
597,102.17699999999999,1.8197999999999999,2,0.0,0,1,0.14285714285714285,9.23,1.0,-1.1
598,118.24499999999999,2.5364000000000004,2,0.0,0,1,0.14285714285714285,25.3,1.0,-2.24
599,299.6909999999999,2.3950000000000005,8,0.0,0,5,0.4444444444444444,74.88000000000001,0.7,0.523
600,338.79500000000013,2.8699000000000012,2,0.4782608695652174,1,5,0.34782608695652173,80.37,0.4,-4.328
601,211.26099999999994,1.9576,1,0.0,0,3,0.26666666666666666,46.61,0.6363636363636364,-0.85
602,209.29299999999998,1.89922,4,0.4,1,4,0.26666666666666666,49.25000000000001,0.6363636363636364,-2.24
603,76.095,0.23670000000000002,2,0.0,0,2,0.4,18.46,1.0,0.48
604,194.18599999999995,1.2597999999999998,2,0.42857142857142855,0,4,0.2857142857142857,52.60000000000001,0.2,-1.66
605,62.137,0.9792,0,0.0,0,1,0.3333333333333333,25.3,1.0,-0.45
606,94.20400000000001,1.6274,1,0.0,0,2,0.5,50.6,1.0,-1.44
607,322.243,2.9502000000000006,5,0.2727272727272727,1,6,0.5,115.54000000000002,0.45454545454545453,-5.47
608,240.21499999999995,2.7221000000000024,4,0.35294117647058826,1,5,0.4117647058823529,106.51000000000002,0.4,-3.38
609,180.156,-3.8346000000000005,0,0.0,6,6,0.5,121.38000000000001,1.0,0.35
610,118.24499999999999,2.539600000000001,4,0.0,0,1,0.14285714285714285,25.3,1.0,-2.58
611,390.56400000000036,6.721200000000008,16,0.21428571428571427,0,4,0.14285714285714285,52.60000000000001,0.6666666666666666,-5.115
612,414.63000000000017,5.508800000000006,0,0.0,1,3,0.1,38.69,0.9259259259259259,-7.32
613,223.22799999999995,1.4502,2,0.375,1,4,0.3125,56.790000000000006,0.36363636363636365,-1.57
614,239.318,2.9067000000000016,3,0.6666666666666666,0,1,0.1111111111111111,20.310000000000002,0.1875,-2.98
615,170.211,3.478900000000002,2,0.9230769230769231,0,1,0.07692307692307693,9.23,0.0,-3.96
616,169.227,3.430200000000002,2,0.9230769230769231,1,1,0.07692307692307693,12.03,0.0,-3.504
617,168.239,3.277400000000002,2,0.9230769230769231,0,0,0.0,0.0,0.07692307692307693,-4.08
618,102.17699999999999,1.823,4,0.0,0,1,0.14285714285714285,9.23,1.0,-1.62
619,296.5520000000001,3.6212000000000026,4,0.0,0,4,0.375,121.26,0.8,-4.86
620,274.413,3.7702000000000027,9,0.0,0,5,0.42857142857142855,110.96,1.0,-4.23
621,299.28800000000007,2.5801000000000007,5,0.3157894736842105,0,5,0.3684210526315789,97.74000000000001,0.3333333333333333,-3.35
622,233.09799999999998,3.0869000000000018,1,0.42857142857142855,1,1,0.35714285714285715,32.34,0.2222222222222222,-3.8
623,136.238,3.308900000000002,1,0.0,0,0,0.0,0.0,0.6,-4.26
624,198.134,1.5170200000000003,2,0.42857142857142855,1,5,0.5,106.51000000000002,0.14285714285714285,-1.456
625,180.20699999999997,1.5758999999999999,3,0.46153846153846156,2,2,0.3076923076923077,64.35,0.2222222222222222,-2.17
626,254.24599999999995,-2.2130999999999985,3,0.5,2,8,0.4444444444444444,102.28,0.5,-0.17
627,282.5559999999999,8.048000000000007,17,0.0,0,0,0.0,0.0,1.0,-8.172
628,380.913,4.481400000000002,0,0.0,0,1,0.3684210526315789,12.53,0.8333333333333334,-6.18
629,290.447,3.959100000000003,0,0.0,1,2,0.09523809523809523,37.3,0.9473684210526315,-4.16
630,306.51500000000004,4.483900000000005,0,0.0,1,2,0.09523809523809523,45.53,1.0,-5.41
631,266.34,3.9444000000000026,0,0.5,1,2,0.1,37.3,0.3888888888888889,-5.24
632,268.356,3.7375000000000025,0,0.3,1,2,0.1,37.3,0.5,-5.282
633,288.255,2.2155000000000005,1,0.5714285714285714,4,6,0.2857142857142857,107.22000000000001,0.13333333333333333,-3.62
634,122.11999999999999,-2.3071999999999995,3,0.0,4,4,0.5,80.92,1.0,0.7
635,272.388,3.6092000000000026,0,0.3,2,2,0.1,40.46,0.6666666666666666,-5.03
636,148.205,2.4237,3,0.5454545454545454,0,1,0.09090909090909091,9.23,0.2,-2.92
637,288.387,2.5800000000000005,0,0.2857142857142857,3,3,0.14285714285714285,60.69,0.6666666666666666,-4.955
638,270.372,3.817400000000003,0,0.3,1,2,0.1,37.3,0.6111111111111112,-3.955
639,333.266,3.9242000000000035,6,0.2608695652173913,0,5,0.43478260869565216,89.51999999999998,0.38461538461538464,-6.124
640,30.07,1.0262,0,0.0,0,0,0.0,0.0,1.0,-1.36
641,62.137,0.9360999999999999,0,0.0,1,1,0.3333333333333333,38.8,1.0,-0.6
642,46.069,-0.0014000000000000123,0,0.0,1,1,0.3333333333333333,20.23,1.0,1.1
643,296.41,3.6126000000000023,0,0.2727272727272727,2,2,0.09090909090909091,40.46,0.6,-4.3
644,225.313,2.6579000000000006,4,0.4,1,3,0.26666666666666666,63.63,0.36363636363636365,-2.09
645,384.4870000000002,5.005300000000004,12,0.0,0,8,0.5263157894736842,171.32,1.0,-5.54
646,209.29299999999998,1.85272,5,0.4,2,3,0.26666666666666666,57.78,0.6363636363636364,-3.028
647,312.45300000000003,3.8826000000000027,0,0.0,1,2,0.08695652173913043,37.3,0.7619047619047619,-5.66
648,286.34900000000005,2.0576,4,0.3157894736842105,0,5,0.3157894736842105,70.21000000000001,0.5384615384615384,-3.42
649,286.34900000000005,2.0576,4,0.3157894736842105,0,5,0.3157894736842105,70.21000000000001,0.5384615384615384,-3.42
650,258.324,1.3424,3,0.5625,1,5,0.4375,118.9,0.2222222222222222,-3.81
651,88.106,0.5694,1,0.0,0,2,0.3333333333333333,26.3,0.75,-0.04
652,150.177,1.8633,2,0.5454545454545454,0,2,0.18181818181818182,26.3,0.2222222222222222,-2.32
653,144.21399999999997,2.1298000000000004,5,0.0,0,2,0.2,26.3,0.875,-1.28
654,176.215,2.2629,3,0.46153846153846156,0,2,0.15384615384615385,26.3,0.18181818181818182,-3.0
655,200.32199999999997,3.6902000000000026,9,0.0,0,2,0.14285714285714285,26.3,0.9166666666666666,-4.1
656,74.07900000000001,0.17930000000000001,2,0.0,0,2,0.4,26.3,0.6666666666666666,0.15
657,158.24099999999999,2.5199000000000007,6,0.0,0,2,0.18181818181818182,26.3,0.8888888888888888,-2.74
658,144.21399999999997,2.1298000000000004,5,0.0,0,2,0.2,26.3,0.875,-2.35
659,186.295,3.3001000000000023,8,0.0,0,2,0.15384615384615385,26.3,0.9090909090909091,-3.8
660,172.26799999999997,2.910000000000001,7,0.0,0,2,0.16666666666666666,26.3,0.9,-3.39
661,130.18699999999998,1.7397,4,0.0,0,2,0.2222222222222222,26.3,0.8571428571428571,-1.75
662,102.133,0.9595,2,0.0,0,2,0.2857142857142857,26.3,0.8,-0.66
663,88.14999999999999,1.4329,3,0.0,0,1,0.16666666666666666,9.23,1.0,-0.66
664,72.10700000000001,1.1664,2,0.0,0,1,0.2,9.23,0.5,-0.85
665,106.16799999999996,2.2490000000000006,1,0.75,0,0,0.0,0.0,0.25,-2.77
666,112.21600000000001,2.976700000000002,1,0.0,0,0,0.0,0.0,1.0,-4.25
667,28.053999999999995,0.8022,0,0.0,0,0,0.0,0.0,0.0,-0.4
668,165.19199999999998,1.4455,2,0.5,1,3,0.25,52.32,0.2222222222222222,-2.1
669,166.176,1.5689,2,0.5,1,3,0.25,46.53,0.2222222222222222,-2.35
670,26.037999999999997,0.24939999999999998,0,0.0,0,0,0.0,0.0,0.0,0.29
671,376.49600000000004,6.372000000000007,9,0.6428571428571429,0,3,0.10714285714285714,27.69,0.28,-8.6
672,244.294,2.669100000000001,4,0.6111111111111112,0,4,0.2222222222222222,44.12,0.2857142857142857,-4.735
673,588.5620000000001,1.338599999999999,5,0.2857142857142857,3,13,0.30952380952380953,160.83,0.5517241379310345,-3.571
674,154.253,2.7441000000000013,0,0.0,0,1,0.09090909090909091,9.23,1.0,-1.64
675,164.204,2.1293,3,0.5,1,2,0.16666666666666666,29.46,0.2,-1.56
676,331.202,4.0676000000000005,3,0.8181818181818182,1,3,0.22727272727272727,46.010000000000005,0.058823529411764705,-4.38
677,201.22500000000002,2.840320000000001,2,0.7333333333333333,1,2,0.2,42.24,0.08333333333333333,-3.3
678,277.238,2.7993200000000007,5,0.35294117647058826,0,6,0.47058823529411764,112.73000000000002,0.3333333333333333,-4.04
679,253.367,3.2604000000000024,6,0.35294117647058826,0,3,0.23529411764705882,54.84,0.46153846153846156,-3.927
680,301.34200000000004,3.6038000000000023,7,0.5454545454545454,1,4,0.22727272727272727,56.790000000000006,0.23529411764705882,-4.7
681,349.43000000000006,5.268980000000004,5,0.46153846153846156,0,4,0.15384615384615385,59.32000000000001,0.36363636363636365,-6.025
682,308.36100000000005,3.1003000000000016,7,0.3333333333333333,0,5,0.3888888888888889,105.87,0.45454545454545453,-2.3
683,278.335,3.6130200000000023,5,0.375,0,5,0.375,94.89,0.4,-4.57
684,164.208,1.7801,1,0.5,1,1,0.25,32.34,0.2222222222222222,-1.6
685,306.276,0.7357999999999993,5,0.7272727272727273,1,7,0.4090909090909091,81.64999999999999,0.23076923076923078,-1.8
686,451.46900000000005,6.627980000000005,9,0.5454545454545454,0,5,0.21212121212121213,68.55000000000001,0.23076923076923078,-6.876
687,129.09399999999997,-0.5088000000000001,0,0.6666666666666666,2,3,0.5555555555555556,71.77,0.0,-0.972
688,380.45600000000013,1.8737,2,0.0,3,5,0.2222222222222222,94.83,0.8095238095238095,-3.43
689,410.4570000000002,1.8436999999999997,2,0.0,3,5,0.2413793103448276,94.83,0.7272727272727273,-5.613
690,421.7340000000001,5.340800000000003,6,0.42857142857142855,0,5,0.42857142857142855,89.51999999999998,0.25,-6.78
691,232.20499999999996,2.7989000000000006,1,0.375,1,1,0.375,32.34,0.3,-3.43
692,202.25599999999997,4.487200000000002,0,1.0,0,0,0.0,0.0,0.0,-6.0
693,166.22299999999998,3.2578000000000014,0,0.9230769230769231,0,0,0.0,0.0,0.07692307692307693,-5.0
694,96.10399999999998,1.8256999999999999,0,0.8571428571428571,0,0,0.14285714285714285,0.0,0.0,-1.8
695,376.46800000000013,2.923300000000001,1,0.0,2,4,0.18518518518518517,74.6,0.7272727272727273,-4.099
696,232.20499999999996,2.7989000000000006,1,0.375,1,1,0.375,32.34,0.3,-3.32
697,329.32099999999997,4.738100000000002,2,0.75,0,2,0.20833333333333334,22.0,0.10526315789473684,-4.445
698,312.118,3.514400000000002,2,0.3157894736842105,0,1,0.3684210526315789,20.310000000000002,0.4166666666666667,-4.047
699,301.296,2.492400000000001,4,0.7727272727272727,1,4,0.2727272727272727,50.94,0.125,-3.37
700,502.9200000000002,7.395680000000005,8,0.5142857142857142,1,5,0.2571428571428571,71.35,0.23076923076923078,-8.003
701,221.26,1.6262,3,0.375,1,3,0.3125,53.93,0.2727272727272727,-2.34
702,257.27299999999997,0.8516999999999999,6,0.0,0,6,0.5714285714285714,123.03999999999999,0.6666666666666666,-1.995
703,180.156,-3.2197999999999998,2,0.0,5,6,0.5,110.38000000000001,1.0,0.64
704,68.07499999999999,1.2795999999999998,0,1.0,0,1,0.2,13.14,0.0,-0.82
705,96.08499999999998,1.0920999999999998,1,0.7142857142857143,0,2,0.2857142857142857,30.21,0.0,-0.1
706,262.261,1.5528,1,0.0,2,5,0.2631578947368421,75.99000000000001,0.35714285714285715,-2.943
707,372.80800000000016,3.141800000000001,6,0.6153846153846154,3,6,0.2692307692307692,91.67999999999999,0.15789473684210525,-4.571
708,180.156,-3.2214000000000005,1,0.0,5,6,0.5,110.38000000000001,1.0,0.74
709,217.268,1.771,2,0.375,1,2,0.1875,46.17,0.38461538461538464,-2.337
710,92.09400000000001,-1.6681000000000001,2,0.0,3,3,0.5,60.69,1.0,1.12
711,218.20499999999998,0.044299999999999784,5,0.0,0,6,0.4,78.9,0.6666666666666666,-0.6
712,352.7700000000001,2.8103000000000007,3,0.25,0,6,0.2916666666666667,71.06,0.4117647058823529,-3.246
713,124.13899999999997,1.4008,1,0.6666666666666666,1,2,0.2222222222222222,29.46,0.14285714285714285,-1.96
714,151.129,-0.7716000000000003,0,0.8181818181818182,3,4,0.5454545454545454,100.44999999999999,0.0,-3.583
715,197.381,2.5084999999999997,0,0.0,0,0,0.7142857142857143,0.0,1.0,-1.71
716,300.266,1.3295999999999997,0,0.2727272727272727,4,6,0.2727272727272727,107.22000000000001,0.1875,-2.7
717,373.3209999999999,5.2415,0,0.0,0,0,0.4117647058823529,0.0,0.6,-6.317
718,100.205,2.976700000000002,4,0.0,0,0,0.0,0.0,1.0,-4.53
719,260.762,4.7574,1,0.0,0,0,0.6,0.0,0.0,-4.92
720,236.74,3.7268,0,0.0,0,0,0.75,0.0,1.0,-3.67
721,366.7180000000002,10.388599999999993,23,0.0,0,0,0.0,0.0,1.0,-8.334
722,226.44799999999992,6.487600000000007,13,0.0,0,0,0.0,0.0,1.0,-8.4
723,162.27599999999998,3.5371200000000025,0,0.5,0,0,0.0,0.0,0.5,-5.23
724,86.178,2.5866000000000007,3,0.0,0,0,0.0,0.0,1.0,-3.84
725,270.372,4.785200000000005,5,0.6,2,2,0.1,40.46,0.3333333333333333,-4.43
726,162.276,3.809400000000003,5,0.5,0,0,0.0,0.0,0.5,-5.21
727,100.077,-1.1742,0,0.0,2,2,0.5714285714285714,58.2,0.3333333333333333,-0.4
728,184.242,3.1256000000000013,3,0.8571428571428571,2,2,0.14285714285714285,24.06,0.0,-2.92
729,214.264,2.4536000000000007,3,0.75,2,2,0.125,40.46,0.14285714285714285,-1.93
730,297.745,-0.35129999999999945,1,0.35294117647058826,3,5,0.5882352941176471,135.11999999999998,0.14285714285714285,-2.63
731,362.4660000000002,1.7815999999999996,2,0.0,3,5,0.19230769230769232,94.83,0.8095238095238095,-3.09
732,404.5030000000002,2.3524000000000003,3,0.0,2,6,0.20689655172413793,100.90000000000002,0.782608695652174,-4.88
733,354.8749999999999,3.995,0,0.0,1,1,0.4117647058823529,20.23,0.6,-5.46
734,330.4680000000001,3.8384000000000027,1,0.0,1,3,0.125,54.37,0.8095238095238095,-3.817
735,136.114,-0.35380000000000006,0,0.9,2,3,0.5,74.43,0.0,-2.296
736,118.17899999999997,2.1753,0,0.6666666666666666,0,0,0.0,0.0,0.3333333333333333,-3.04
737,365.84200000000004,2.0834,3,0.5,2,4,0.3333333333333333,100.88,0.1875,-3.586
738,118.13899999999998,1.5629,0,1.0,1,1,0.2222222222222222,28.68,0.0,-2.16
739,117.15099999999997,2.1678999999999995,0,1.0,1,0,0.1111111111111111,15.79,0.0,-1.52
740,119.16699999999999,1.6545999999999998,0,0.6666666666666666,1,1,0.1111111111111111,12.03,0.25,-1.04
741,268.22900000000004,-1.8566000000000003,2,0.47368421052631576,4,9,0.47368421052631576,133.75,0.5,-1.23
742,204.01000000000002,2.2912,0,0.8571428571428571,0,0,0.14285714285714285,0.0,0.0,-3.01
743,155.966,1.4413,0,0.0,0,0,0.3333333333333333,0.0,1.0,-1.6
744,413.0,4.494100000000002,4,0.375,0,4,0.5,69.59,0.25,-6.62
745,141.939,1.0512000000000001,0,0.0,0,0,0.5,0.0,1.0,-1.0
746,370.91499999999996,2.4730799999999995,0,0.5454545454545454,1,2,0.36363636363636365,44.019999999999996,0.0,-3.61
747,243.74200000000002,2.1914999999999996,5,0.375,1,5,0.375,53.940000000000005,0.7,-3.785
748,313.747,3.1887000000000016,7,0.2777777777777778,0,7,0.5,100.3,0.7777777777777778,-3.658
749,116.15999999999998,1.2055,2,0.0,0,2,0.25,26.3,0.8333333333333334,-1.21
750,102.13299999999998,0.8154,3,0.0,0,2,0.2857142857142857,26.3,0.8,-1.01
751,134.22199999999998,2.8851000000000013,2,0.6,0,0,0.0,0.0,0.4,-4.12
752,185.22699999999998,0.37720000000000026,2,0.0,2,2,0.38461538461538464,61.440000000000005,0.75,-2.15
753,231.25500000000002,1.41762,4,0.6470588235294118,2,4,0.29411764705882354,67.16,0.16666666666666666,-2.461
754,345.4010000000002,3.8896000000000033,8,0.2727272727272727,1,5,0.3181818181818182,98.69000000000001,0.5333333333333333,-4.194
755,151.129,-0.3593,0,0.8181818181818182,3,5,0.5454545454545454,100.71000000000001,0.0,-3.401
756,137.14200000000002,-0.3149000000000001,1,0.6,2,3,0.4,68.01,0.0,0.009
757,130.18699999999998,1.5956000000000001,3,0.0,0,2,0.2222222222222222,26.3,0.8571428571428571,-1.92
758,116.15999999999998,1.2055,4,0.0,0,2,0.25,26.3,0.8333333333333334,-1.52
759,138.20999999999998,2.3218000000000005,0,0.0,0,1,0.1,17.07,0.6666666666666666,-1.06
760,193.24599999999998,2.528200000000001,2,0.42857142857142855,1,2,0.21428571428571427,38.33,0.36363636363636365,-2.863
761,309.36600000000004,4.252800000000004,8,0.2727272727272727,0,5,0.3181818181818182,89.51999999999998,0.6,-6.49
762,102.133,0.9579,1,0.0,0,2,0.2857142857142857,26.3,0.8,-0.55
763,88.106,0.5678,2,0.0,0,2,0.3333333333333333,26.3,0.75,-0.63
764,120.19499999999995,2.8100000000000014,1,0.6666666666666666,0,0,0.0,0.0,0.3333333333333333,-3.27
765,206.289,2.903500000000001,2,0.4,1,1,0.2,32.34,0.4166666666666667,-3.536
766,129.16199999999998,2.2348,0,1.0,0,1,0.1,12.89,0.0,-1.45
767,279.34,2.6670000000000007,2,0.3,2,3,0.3,70.67,0.42857142857142855,-2.93
768,322.36400000000003,2.966800000000001,5,0.5,0,3,0.20833333333333334,57.690000000000005,0.21052631578947367,-3.27
769,490.6390000000001,4.6182,0,0.0,0,1,0.5238095238095238,17.07,0.9,-5.259
770,260.24499999999995,2.8648200000000017,2,0.6842105263157895,0,5,0.2631578947368421,61.81,0.21428571428571427,-3.021
771,342.297,-5.397199999999993,4,0.0,8,11,0.4782608695652174,189.52999999999997,1.0,-0.244
772,150.13,-2.5823000000000005,0,0.0,4,5,0.5,90.15,1.0,0.39
773,234.29899999999995,1.5305,1,0.35294117647058826,1,3,0.23529411764705882,54.86,0.6923076923076923,-4.594
774,154.253,2.6698000000000013,4,0.0,1,1,0.09090909090909091,20.23,0.6,-1.99
775,290.832,3.644400000000001,0,0.0,0,0,0.5,0.0,1.0,-4.64
776,249.09699999999998,3.0185000000000013,2,0.4,1,2,0.4,41.57,0.2222222222222222,-3.592
777,321.163,3.101300000000001,1,0.5714285714285714,2,3,0.2857142857142857,61.690000000000005,0.06666666666666667,-3.604
778,404.54700000000025,4.195500000000004,6,0.0,1,5,0.1724137931034483,72.83,0.75,-6.005
779,330.3640000000001,2.1218000000000004,9,0.0,0,8,0.47368421052631576,138.26,0.8,-3.37
780,160.16899999999998,0.5027,4,0.0,0,4,0.36363636363636365,52.60000000000001,0.7142857142857143,-0.82
781,342.297,-5.397199999999993,4,0.0,8,11,0.4782608695652174,189.52999999999997,1.0,0.358
782,182.172,-3.5854000000000004,5,0.0,6,6,0.5,121.38000000000001,1.0,0.06
783,127.574,1.9222,0,0.75,1,1,0.25,26.02,0.0,-1.37
784,191.45499999999998,3.102500000000001,0,0.75,0,0,0.25,0.0,0.0,-3.21
785,238.45499999999998,2.9446000000000003,0,0.75,0,0,0.25,0.0,0.0,-3.55
786,157.55599999999998,2.2482000000000006,1,0.6,0,2,0.4,43.14,0.0,-2.77
787,295.298,2.972200000000001,3,0.6818181818181818,2,4,0.2727272727272727,84.07999999999998,0.0625,-3.88
788,329.3800000000001,2.6320000000000006,8,0.0,0,7,0.47368421052631576,132.27,0.8,-2.518
789,196.20199999999997,0.8497999999999999,2,0.0,0,4,0.2857142857142857,44.760000000000005,0.5,-1.899
790,340.5070000000001,5.279700000000005,1,0.0,0,2,0.08,34.14,0.7391304347826086,-5.27
791,298.367,3.3381000000000016,4,0.7142857142857143,0,4,0.23809523809523808,70.67,0.125,-4.873
792,310.297,2.52334,3,0.3,2,3,0.45,83.65,0.36363636363636365,-3.24
793,384.5160000000002,4.575300000000004,2,0.0,0,4,0.14285714285714285,60.440000000000005,0.7083333333333334,-5.35
794,172.18299999999996,2.0119000000000002,0,0.46153846153846156,0,2,0.15384615384615385,34.14,0.09090909090909091,-3.03
795,156.269,2.439500000000001,1,0.0,1,1,0.09090909090909091,20.23,1.0,-2.53
796,154.253,2.6477000000000013,1,0.0,0,1,0.09090909090909091,17.07,0.9,-2.35
797,218.25299999999996,0.9834000000000005,6,0.0,2,4,0.4,104.63999999999999,0.7777777777777778,-1.807
798,167.25799999999998,2.585,0,0.9,1,3,0.3,79.92999999999999,0.0,-3.18
799,279.336,1.8443399999999999,5,0.3,0,4,0.25,55.84,0.4666666666666667,-1.601
800,16.043,0.6361,0,0.0,0,0,0.0,0.0,1.0,-0.9
801,32.042,-0.3915,0,0.0,1,1,0.5,20.23,1.0,1.57
802,250.30100000000002,3.0025400000000015,1,0.8421052631578947,0,3,0.15789473684210525,34.89,0.125,-2.925
803,198.22199999999998,0.5009999999999999,2,0.0,1,3,0.35714285714285715,66.48,0.6666666666666666,-2.23
804,261.064,1.4359999999999997,1,0.6875,0,5,0.4375,57.14,0.1111111111111111,-2.82
805,241.24299999999994,0.5302000000000002,6,0.35294117647058826,2,5,0.35294117647058826,91.00999999999999,0.36363636363636365,-0.985
806,310.47800000000007,5.062000000000006,10,0.0,0,3,0.13636363636363635,35.53,0.7368421052631579,-5.19
807,271.39,1.8621999999999999,8,0.3333333333333333,2,7,0.3888888888888889,97.26,0.7272727272727273,-2.928
808,216.19199999999995,2.5478000000000005,1,0.8125,0,4,0.25,52.58,0.08333333333333333,-3.664
809,345.6529999999999,5.205900000000002,4,0.5714285714285714,0,2,0.23809523809523808,18.46,0.25,-6.89
810,74.07900000000001,0.1792999999999999,0,0.0,0,2,0.4,26.3,0.6666666666666666,0.46
811,86.09,0.34539999999999993,1,0.0,0,2,0.3333333333333333,26.3,0.25,-0.22
812,136.14999999999998,1.4732,1,0.6,0,2,0.2,26.3,0.125,-1.85
813,88.14999999999999,1.4329,3,0.0,0,1,0.16666666666666666,9.23,1.0,-0.99
814,116.15999999999998,1.3496000000000001,3,0.0,0,2,0.25,26.3,0.8333333333333334,-0.82
815,186.295,3.3001000000000023,8,0.0,0,2,0.15384615384615385,26.3,0.9090909090909091,-4.69
816,60.05200000000001,-0.2108000000000001,1,0.0,0,2,0.5,26.3,0.5,0.58
817,184.147,0.5899999999999996,1,0.46153846153846156,3,5,0.38461538461538464,86.99000000000001,0.125,-1.24
818,130.18699999999998,1.7397,4,0.0,0,2,0.2222222222222222,26.3,0.8571428571428571,-1.87
819,46.073,-0.9205000000000001,0,0.0,2,2,0.6666666666666666,38.05,1.0,1.34
820,214.34899999999996,4.080300000000003,10,0.0,0,2,0.13333333333333333,26.3,0.9230769230769231,-4.69
821,137.138,0.8681999999999999,1,0.6,0,3,0.3,39.19,0.14285714285714285,-0.46
822,172.268,2.910000000000001,7,0.0,0,2,0.16666666666666666,26.3,0.9,-3.38
823,158.24099999999999,2.5199000000000007,6,0.0,0,2,0.18181818181818182,26.3,0.8888888888888888,-3.17
824,116.15999999999998,1.3496000000000001,3,0.0,0,2,0.25,26.3,0.8333333333333334,-1.36
825,88.106,0.5694,1,0.0,0,2,0.3333333333333333,26.3,0.75,-0.14
826,74.12299999999999,1.0428,2,0.0,0,1,0.2,9.23,1.0,-0.39
827,88.14999999999999,1.4313,0,0.0,0,1,0.16666666666666666,9.23,1.0,-0.24
828,98.18900000000001,2.5866000000000007,0,0.0,0,0,0.0,0.0,1.0,-3.85
829,84.162,2.1965000000000003,0,0.0,0,0,0.0,0.0,1.0,-3.3
830,268.36,3.767700000000003,3,0.6,1,1,0.15,32.34,0.23529411764705882,-3.35
831,152.149,1.1788,1,0.5454545454545454,1,3,0.2727272727272727,46.53,0.125,-1.827
832,344.4950000000001,4.840100000000005,1,0.0,0,3,0.12,43.370000000000005,0.8181818181818182,-5.284
833,142.18300000000002,0.74091,0,0.6666666666666666,2,2,0.4444444444444444,80.74000000000001,0.2,-2.436
834,283.7989999999999,3.1641200000000014,6,0.3157894736842105,0,2,0.21052631578947367,29.54,0.5333333333333333,-2.73
835,365.8420000000001,2.7141199999999994,2,0.5,2,4,0.3333333333333333,100.88,0.1875,-3.78
836,151.165,1.4048,1,0.5454545454545454,1,2,0.2727272727272727,38.33,0.125,-1.803
837,228.67899999999997,2.4421,2,0.4,1,2,0.3333333333333333,41.57,0.3,-2.564
838,171.15599999999998,0.09201999999999994,3,0.4166666666666667,1,5,0.5,81.19,0.5,-1.26
839,214.29399999999998,0.3714999999999997,1,0.42857142857142855,1,6,0.42857142857142855,99.10000000000001,0.625,-2.253
840,171.15599999999998,0.09201999999999994,3,0.4166666666666667,1,5,0.5,81.19,0.5,-1.22
841,175.0,2.5882000000000005,0,0.75,0,0,0.25,0.0,0.0,-2.67
842,209.25299999999996,-0.1303000000000003,1,0.4,2,5,0.4,95.10999999999999,0.5555555555555556,-1.989
